# Time-averaged data for fix out_vacf
Step VACF_x VACF_y VACF_z VACF_total
5260 0.0517643 -0.0314251 -0.219328 -0.198989
5265 0.0348599 -0.0150353 -0.283291 -0.263466
5270 0.0163692 -0.00305209 -0.325401 -0.312084
5275 0.00331038 -0.000589516 -0.32557 -0.322849
5280 0.00213164 -0.0077743 -0.276936 -0.282579
5285 0.0110544 -0.0202762 -0.191927 -0.201149
5290 0.0201979 -0.0321392 -0.0912005 -0.103142
5295 0.0188022 -0.0395812 0.0123115 -0.00846742
5300 0.00435118 -0.0430718 0.111994 0.0732733
5305 -0.0140328 -0.0442468 0.197708 0.139428
5310 -0.0261357 -0.0440045 0.255422 0.185282
5315 -0.033392 -0.0459579 0.275123 0.195773
5320 -0.0490827 -0.0550507 0.261553 0.157419
5325 -0.0849547 -0.0725227 0.234164 0.0766862
5330 -0.136132 -0.0944875 0.210196 -0.0204239
5335 -0.183396 -0.114476 0.190832 -0.10704
5340 -0.207617 -0.124436 0.165188 -0.166865
5345 -0.198484 -0.116592 0.124727 -0.190349
5350 -0.151939 -0.0870573 0.0710224 -0.167974
5355 -0.067491 -0.0385432 0.0126823 -0.0933519
5360 0.0487016 0.0203457 -0.043179 0.0258683
5365 0.178567 0.0792014 -0.0968376 0.160931
5370 0.293193 0.131513 -0.151943 0.272763
5375 0.362679 0.174247 -0.205974 0.330952
5380 0.366666 0.205319 -0.247422 0.324562
5385 0.301086 0.225509 -0.263068 0.263527
5390 0.18057 0.237968 -0.245621 0.172918
5395 0.0313126 0.245032 -0.19538 0.0809647
5400 -0.117394 0.248861 -0.120062 0.0114052
5405 -0.240492 0.249743 -0.0332477 -0.023997
5410 -0.320054 0.24425 0.0481681 -0.0276354
5415 -0.34274 0.229535 0.11061 -0.00259436
5420 -0.303318 0.206861 0.14829 0.0518333
5425 -0.214875 0.179517 0.161583 0.126226
5430 -0.108593 0.15049 0.154332 0.196228
5435 -0.0196043 0.121262 0.132365 0.234023
5440 0.029141 0.0916806 0.099656 0.220478
5445 0.0355426 0.0591867 0.0587751 0.153504
5450 0.0134518 0.0176218 0.0169359 0.0480095
5455 -0.020939 -0.0392059 -0.0132164 -0.0733614
5460 -0.0572307 -0.113234 -0.0222832 -0.192748
5465 -0.0891599 -0.19975 -0.0102989 -0.299209
5470 -0.109937 -0.285826 0.0180466 -0.377717
5475 -0.11268 -0.354232 0.0572627 -0.40965
5480 -0.0935758 -0.393202 0.0982247 -0.388553
5485 -0.0538819 -0.400429 0.128155 -0.326156
5490 0.0013521 -0.37824 0.136633 -0.240255
5495 0.0668961 -0.32773 0.12282 -0.138014
5500 0.137202 -0.251442 0.094407 -0.0198333
5505 0.20121 -0.158174 0.061846 0.104882
5510 0.243532 -0.0628139 0.032531 0.213249
5515 0.25466 0.0170817 0.00800373 0.279746
5520 0.237593 0.0687968 -0.0117555 0.294635
5525 0.204036 0.090222 -0.0246351 0.269623
5530 0.163784 0.0861738 -0.0313732 0.218585
5535 0.120151 0.064544 -0.0378573 0.146838
5540 0.0767178 0.0335447 -0.0495943 0.0606683
5545 0.0412511 -0.00157531 -0.0676106 -0.0279348
5550 0.0215287 -0.0385692 -0.0899381 -0.106979
5555 0.0195878 -0.0727131 -0.111606 -0.164731
5560 0.0289782 -0.0922089 -0.12562 -0.18885
5565 0.036324 -0.0843171 -0.127952 -0.175946
5570 0.0291355 -0.0458844 -0.119218 -0.135967
5575 0.00343358 0.0133826 -0.100626 -0.0838096
5580 -0.0357382 0.0759928 -0.0714179 -0.0311633
5585 -0.0789533 0.124175 -0.0339206 0.011301
5590 -0.11711 0.148314 0.00184528 0.0330493
5595 -0.14234 0.151977 0.0225328 0.0321696
5600 -0.146778 0.146297 0.0181089 0.0176281
5605 -0.124785 0.140122 -0.0131222 0.00221442
5610 -0.076959 0.133961 -0.0621093 -0.00510684
5615 -0.0129113 0.124313 -0.112588 -0.001186
5620 0.0524854 0.112506 -0.149952 0.0150397
5625 0.10898 0.102633 -0.169643 0.0419696
5630 0.154006 0.0949973 -0.178346 0.0706578
5635 0.185766 0.0873461 -0.185557 0.0875553
5640 0.200271 0.0797587 -0.195655 0.0843756
5645 0.197847 0.0747452 -0.204899 0.0676936
5650 0.185602 0.0747242 -0.202185 0.0581405
5655 0.173355 0.083005 -0.176917 0.0794423
5660 0.167617 0.101628 -0.127721 0.141524
5665 0.167577 0.126851 -0.0634079 0.23102
5670 0.170123 0.149009 0.00338256 0.322514
5675 0.175414 0.154972 0.0612139 0.3916
5680 0.181028 0.133697 0.103888 0.418613
5685 0.175395 0.0837342 0.132104 0.391233
5690 0.142413 0.0136034 0.1484 0.304417
5695 0.0751359 -0.0637169 0.153733 0.165152
5700 -0.0157466 -0.136375 0.149321 -0.00280025
5705 -0.106799 -0.192957 0.139008 -0.160748
5710 -0.178468 -0.219804 0.124405 -0.273867
5715 -0.227264 -0.205046 0.101024 -0.331287
5720 -0.258992 -0.147174 0.066522 -0.339644
5725 -0.275239 -0.0596496 0.0275312 -0.307358
5730 -0.271028 0.0337629 -0.0052691 -0.242534
5735 -0.2419 0.112832 -0.0233908 -0.152459
5740 -0.193778 0.169911 -0.0221498 -0.0460174
5745 -0.141578 0.203397 -0.00441181 0.0574071
5750 -0.099366 0.210434 0.0181756 0.129243
5755 -0.0738412 0.19075 0.0307556 0.147664
5760 -0.0633347 0.150792 0.02187 0.109328
5765 -0.0612106 0.100596 -0.00769008 0.031695
5770 -0.0627845 0.0471923 -0.0444412 -0.0600334
5775 -0.0668447 -0.00765579 -0.0730365 -0.147537
5780 -0.0702741 -0.0623473 -0.0838344 -0.216456
5785 -0.0680335 -0.109279 -0.0745679 -0.251881
5790 -0.0608421 -0.13453 -0.0516395 -0.247011
5795 -0.0557253 -0.127915 -0.0246956 -0.208336
5800 -0.0577835 -0.0922284 0.00158914 -0.148423
5805 -0.0637189 -0.0415596 0.0282188 -0.0770596
5810 -0.0638994 0.0059223 0.0550905 -0.00288664
5815 -0.0486143 0.0374381 0.0745144 0.0633382
5820 -0.0121559 0.0529505 0.0751311 0.115926
5825 0.0435526 0.060591 0.0551214 0.159265
5830 0.106618 0.0660417 0.0239988 0.196659
5835 0.160728 0.0689477 -0.00574485 0.223931
5840 0.194999 0.0661586 -0.0266077 0.23455
5845 0.206652 0.053337 -0.0407974 0.219192
5850 0.191448 0.029184 -0.0583151 0.162317
5855 0.142621 -0.00066265 -0.0850917 0.0568664
5860 0.0613646 -0.0272933 -0.114186 -0.0801149
5865 -0.0364218 -0.0472019 -0.133539 -0.217163
5870 -0.127058 -0.0655176 -0.135676 -0.328252
5875 -0.190127 -0.0874688 -0.119471 -0.397067
5880 -0.217098 -0.111655 -0.0876634 -0.416416
5885 -0.211506 -0.13307 -0.0432669 -0.387844
5890 -0.180203 -0.151061 0.00750083 -0.323763
5895 -0.128905 -0.172422 0.0533704 -0.247957
5900 -0.066129 -0.204057 0.0818161 -0.188369
5905 -0.00296133 -0.244531 0.084333 -0.16316
5910 0.0535011 -0.282795 0.0614755 -0.167818
5915 0.100291 -0.304136 0.0239747 -0.17987
5920 0.132276 -0.300693 -0.0107616 -0.179178
5925 0.141561 -0.27505 -0.0263132 -0.159803
5930 0.124361 -0.233611 -0.0175468 -0.126797
5935 0.085505 -0.182602 0.00605293 -0.0910438
5940 0.0335732 -0.128167 0.0290772 -0.0655166
5945 -0.0231637 -0.0773235 0.0408974 -0.0595897
5950 -0.0772503 -0.0368341 0.0409398 -0.0731445
5955 -0.122082 -0.0103251 0.0362251 -0.0961822
5960 -0.148809 0.0021405 0.0328476 -0.113821
5965 -0.147377 0.00443905 0.0275703 -0.115368
5970 -0.114255 0.00268018 0.0104623 -0.101113
5975 -0.0566037 0.00333956 -0.0215835 -0.0748477
5980 0.0102484 0.0112079 -0.0582055 -0.0367491
5985 0.069861 0.0280283 -0.082214 0.0156753
5990 0.111611 0.0516105 -0.0792441 0.0839778
5995 0.134974 0.0741942 -0.0444942 0.164675
6000 0.145546 0.0844182 0.0167862 0.246751
6005 0.146781 0.0753169 0.0925124 0.31461
6010 0.138172 0.0469337 0.166361 0.351467
6015 0.120736 0.00688423 0.221913 0.349534
6020 0.102092 -0.0304704 0.245516 0.317138
6025 0.0929511 -0.0518239 0.228219 0.269347
6030 0.09667 -0.0512426 0.169711 0.215138
6035 0.107853 -0.0304262 0.0806418 0.158069
6040 0.116996 0.0037434 -0.0186721 0.102067
6045 0.115116 0.0424512 -0.103296 0.0542714
6050 0.09696 0.0802994 -0.154964 0.0222952
6055 0.0602417 0.116362 -0.167747 0.00885631
6060 0.00627344 0.146866 -0.146352 0.00678774
6065 -0.0598517 0.161597 -0.102085 -0.000340375
6070 -0.130051 0.151846 -0.0483692 -0.0265749
6075 -0.192823 0.120701 0.00314119 -0.0689808
6080 -0.235821 0.0848276 0.045379 -0.105614
6085 -0.252173 0.0619839 0.0754023 -0.114787
6090 -0.239921 0.0612578 0.0879181 -0.0907447
6095 -0.199642 0.0817419 0.0749979 -0.042902
6100 -0.137924 0.114736 0.0353703 0.0121824
6105 -0.0676745 0.149833 -0.0183036 0.0638552
6110 -0.00419178 0.181633 -0.0650264 0.112415
6115 0.038484 0.210533 -0.0880629 0.160954
6120 0.0514854 0.237419 -0.0836935 0.205211
6125 0.035416 0.259124 -0.0592344 0.235306
6130 -0.0010444 0.266832 -0.0251752 0.240612
6135 -0.0436232 0.24814 0.0110222 0.215539
6140 -0.0763063 0.193995 0.0461777 0.163867
6145 -0.0865191 0.106143 0.0782841 0.0979075
6150 -0.0697002 0.000238098 0.102039 0.0325769
6155 -0.0294176 -0.10157 0.111038 -0.0199495
6160 0.0277434 -0.180998 0.10517 -0.0480848
6165 0.0938138 -0.22953 0.0933746 -0.042342
6170 0.158287 -0.250443 0.0867251 -0.0054312
6175 0.209826 -0.253268 0.0894815 0.046039
6180 0.237024 -0.242948 0.0979829 0.0920593
6185 0.231336 -0.215578 0.10743 0.123187
6190 0.192815 -0.164886 0.116701 0.14463
6195 0.128941 -0.0914662 0.1252 0.162675
6200 0.0495559 -0.00313479 0.126417 0.172838
6205 -0.0352759 0.0888004 0.110372 0.163897
6210 -0.114869 0.170928 0.0726928 0.128752
6215 -0.180192 0.231274 0.0173656 0.068448
6220 -0.226476 0.262121 -0.0465226 -0.010877
6225 -0.251714 0.260853 -0.107118 -0.0979795
6230 -0.253751 0.230083 -0.153382 -0.17705
6235 -0.229989 0.178242 -0.178108 -0.229854
6240 -0.180308 0.117553 -0.177168 -0.239923
6245 -0.111977 0.0579083 -0.148832 -0.202901
6250 -0.0376185 0.00169518 -0.0958643 -0.131788
6255 0.033352 -0.0546275 -0.0274446 -0.0487202
6260 0.0958996 -0.113586 0.0409035 0.0232176
6265 0.144871 -0.171626 0.0938402 0.0670849
6270 0.174682 -0.221884 0.124694 0.0774918
6275 0.180707 -0.258135 0.136792 0.0593644
6280 0.162426 -0.276373 0.139442 0.0254951
6285 0.129597 -0.273851 0.137503 -0.006751
6290 0.0990359 -0.247893 0.122757 -0.0261004
6295 0.0812042 -0.196027 0.0845801 -0.030243
6300 0.0729081 -0.120444 0.0266246 -0.0209118
6305 0.0659093 -0.0323318 -0.0363313 -0.00275382
6310 0.0582067 0.0511229 -0.0899911 0.0193385
6315 0.0487096 0.118327 -0.124243 0.0427942
6320 0.0273924 0.167298 -0.134842 0.0598489
6325 -0.0175288 0.19759 -0.124566 0.055495
6330 -0.0859201 0.204758 -0.0985392 0.0202987
6335 -0.163153 0.184854 -0.0582853 -0.0365835
6340 -0.231373 0.139888 -0.00595551 -0.0974409
6345 -0.280747 0.0800147 0.0467475 -0.153985
6350 -0.308193 0.0209481 0.0790173 -0.208228
6355 -0.312319 -0.0241635 0.0745079 -0.261974
6360 -0.292931 -0.051203 0.0312551 -0.312879
6365 -0.253733 -0.0623084 -0.0377656 -0.353807
6370 -0.205728 -0.0606387 -0.110925 -0.377292
6375 -0.164662 -0.0480417 -0.168134 -0.380837
6380 -0.139367 -0.0298286 -0.198408 -0.367604
6385 -0.123391 -0.0176915 -0.201352 -0.342435
6390 -0.102152 -0.0244217 -0.180178 -0.306752
6395 -0.0663011 -0.0564212 -0.137115 -0.259837
6400 -0.0151359 -0.10973 -0.0770727 -0.201939
6405 0.0496684 -0.170022 -0.00918906 -0.129543
6410 0.126889 -0.217526 0.0568747 -0.0337619
6415 0.212445 -0.236973 0.111336 0.0868079
6420 0.29501 -0.222263 0.142667 0.215414
6425 0.357743 -0.174406 0.140186 0.323524
6430 0.386736 -0.102628 0.101604 0.385712
6435 0.378788 -0.0231746 0.0377725 0.393386
6440 0.33957 0.0462172 -0.0326426 0.353145
6445 0.276462 0.0941362 -0.0940927 0.276505
6450 0.197756 0.119682 -0.140561 0.176876
6455 0.114369 0.125996 -0.1706 0.0697653
6460 0.03719 0.113961 -0.180684 -0.0295333
6465 -0.0276895 0.0847962 -0.166473 -0.109366
6470 -0.0810269 0.046593 -0.129872 -0.164306
6475 -0.126619 0.0123462 -0.0805472 -0.19482
6480 -0.165275 -0.00896946 -0.0300434 -0.204288
6485 -0.192324 -0.0134412 0.0138395 -0.191925
6490 -0.201812 0.00269787 0.0460753 -0.153039
6495 -0.194097 0.0409069 0.0612825 -0.0919074
6500 -0.17756 0.0929764 0.055554 -0.0290296
6505 -0.159227 0.143532 0.0299236 0.0142288
6510 -0.137881 0.180884 -0.00673208 0.0362716
6515 -0.109889 0.201601 -0.0416315 0.0500808
6520 -0.0768541 0.203697 -0.0669942 0.0598486
6525 -0.0452697 0.181208 -0.082147 0.0537912
6530 -0.021535 0.129214 -0.0881023 0.0195765
6535 -0.00895067 0.051891 -0.085727 -0.0427866
6540 -0.00589568 -0.0362132 -0.0784703 -0.120579
6545 -0.0071861 -0.116412 -0.0685231 -0.192121
6550 -0.0116141 -0.173967 -0.0538942 -0.239475
6555 -0.0242667 -0.202829 -0.0314261 -0.258522
6560 -0.0479463 -0.203831 -0.000533999 -0.252311
6565 -0.074693 -0.178883 0.0353029 -0.218274
6570 -0.0900828 -0.129648 0.0708275 -0.148904
6575 -0.0836837 -0.0616857 0.102894 -0.0424754
6580 -0.0528625 0.0135391 0.130898 0.0915749
6585 8.16985e-05 0.0809402 0.15518 0.236202
6590 0.0686648 0.128077 0.174267 0.371008
6595 0.140814 0.147765 0.183862 0.47244
6600 0.203525 0.136841 0.179887 0.520252
6605 0.250421 0.096529 0.159795 0.506745
6610 0.281737 0.033671 0.122898 0.438306
6615 0.296108 -0.0415676 0.0727676 0.327308
6620 0.287184 -0.118218 0.0147032 0.183669
6625 0.252307 -0.184993 -0.0468727 0.0204419
6630 0.19737 -0.23397 -0.107917 -0.144518
6635 0.131031 -0.26356 -0.164824 -0.297352
6640 0.0601294 -0.273663 -0.211354 -0.424888
6645 -0.0082912 -0.263152 -0.237186 -0.508629
6650 -0.0656023 -0.234075 -0.232376 -0.532053
6655 -0.104998 -0.193327 -0.194213 -0.492538
6660 -0.124818 -0.147156 -0.130951 -0.402925
6665 -0.127322 -0.0986592 -0.0574848 -0.283466
6670 -0.117155 -0.0500156 0.0146391 -0.152532
6675 -0.0998176 -0.00312055 0.0809418 -0.0219963
6680 -0.0792541 0.0396423 0.137499 0.0978875
6685 -0.0540374 0.0785319 0.177774 0.202269
6690 -0.0199773 0.11696 0.195818 0.292801
6695 0.0225519 0.155956 0.192459 0.370966
6700 0.0681457 0.191211 0.174484 0.43384
6705 0.109764 0.215699 0.146343 0.471806
6710 0.142184 0.227002 0.108457 0.477642
6715 0.161978 0.229997 0.061086 0.45306
6720 0.165282 0.227783 0.00783471 0.4009
6725 0.150405 0.215582 -0.0452871 0.3207
6730 0.120274 0.18559 -0.0963282 0.209536
6735 0.0805708 0.134334 -0.146725 0.06818
6740 0.0365519 0.0642785 -0.193816 -0.0929858
6745 -0.00834522 -0.0191396 -0.230212 -0.257697
6750 -0.0537187 -0.110796 -0.249796 -0.414311
6755 -0.0981511 -0.204757 -0.248682 -0.55159
6760 -0.134992 -0.288976 -0.221656 -0.645625
6765 -0.158314 -0.343563 -0.16456 -0.666437
6770 -0.169722 -0.352755 -0.0825913 -0.605068
6775 -0.178149 -0.317796 0.0075693 -0.488375
6780 -0.191664 -0.252658 0.0876505 -0.356671
6785 -0.208366 -0.171482 0.145228 -0.23462
6790 -0.217399 -0.0843589 0.175167 -0.126591
6795 -0.209674 0.00244563 0.177958 -0.029271
6800 -0.184657 0.0836989 0.156432 0.055474
6805 -0.147655 0.151927 0.11674 0.121012
6810 -0.104948 0.20059 0.0689106 0.164552
6815 -0.0599549 0.230423 0.0222921 0.19276
6820 -0.0143843 0.247404 -0.0173067 0.215713
6825 0.0270025 0.253407 -0.0455543 0.234855
6830 0.0537163 0.241818 -0.0572505 0.238283
6835 0.0544129 0.206123 -0.0481564 0.21238
6840 0.024182 0.148638 -0.0217607 0.15106
6845 -0.0314531 0.0804615 0.0096031 0.0586114
6850 -0.0978328 0.0156718 0.0346428 -0.0475182
6855 -0.158906 -0.0368983 0.0512091 -0.144596
6860 -0.202907 -0.0740774 0.062702 -0.214282
6865 -0.219845 -0.0939434 0.0710534 -0.242735
6870 -0.202077 -0.094133 0.0740389 -0.222171
6875 -0.147383 -0.0732 0.0693618 -0.151221
6880 -0.0622973 -0.0341482 0.0596175 -0.0368281
6885 0.0348363 0.0150912 0.0531907 0.103118
6890 0.120629 0.0652109 0.0583166 0.244156
6895 0.181549 0.108331 0.078769 0.368649
6900 0.218391 0.137561 0.112571 0.468523
6905 0.235214 0.14792 0.151049 0.534183
6910 0.23154 0.136241 0.180989 0.54877
6915 0.20808 0.0974221 0.190522 0.496024
6920 0.17129 0.0263684 0.173119 0.370777
6925 0.129144 -0.0719832 0.128681 0.185841
6930 0.0873724 -0.180622 0.0645764 -0.0286732
6935 0.0503566 -0.27812 -0.00586175 -0.233625
6940 0.0219412 -0.346804 -0.0671237 -0.391987
6945 0.00650153 -0.375458 -0.105294 -0.474251
6950 0.00796411 -0.361458 -0.111959 -0.465453
6955 0.0262363 -0.308884 -0.0861246 -0.368772
6960 0.0552708 -0.226418 -0.0351643 -0.206312
6965 0.0859583 -0.127542 0.0273384 -0.0142448
6970 0.111527 -0.029985 0.0856354 0.167177
6975 0.131621 0.0496597 0.127727 0.309008
6980 0.146248 0.105427 0.151441 0.403116
6985 0.15067 0.141951 0.163139 0.45576
6990 0.142143 0.166712 0.168917 0.477773
6995 0.124294 0.187325 0.167933 0.479551
7000 0.103577 0.209168 0.153694 0.466438
7005 0.0859683 0.23357 0.121542 0.44108
7010 0.0740218 0.259578 0.0734104 0.40701
7015 0.0650316 0.283311 0.0156867 0.364029
7020 0.0550947 0.296695 -0.0468019 0.304988
7025 0.0430027 0.290448 -0.115201 0.218249
7030 0.0257567 0.262028 -0.191523 0.0962614
7035 -0.00389506 0.219189 -0.268503 -0.0532093
7040 -0.0531096 0.171516 -0.32788 -0.209474
7045 -0.121962 0.12536 -0.350086 -0.346687
7050 -0.200251 0.0847835 -0.326145 -0.441612
7055 -0.272095 0.0486309 -0.261479 -0.484943
7060 -0.323669 0.0125163 -0.171909 -0.483062
7065 -0.344207 -0.0231229 -0.0777957 -0.445126
7070 -0.323004 -0.0538904 0.00301663 -0.373877
7075 -0.254448 -0.0744906 0.0607258 -0.268213
7080 -0.148621 -0.0794414 0.0933538 -0.134709
7085 -0.0302786 -0.064321 0.102416 0.00781606
7090 0.0761898 -0.0313365 0.0912967 0.13615
7095 0.158522 0.00847493 0.0647724 0.231769
7100 0.217832 0.0406821 0.0292424 0.287757
7105 0.258589 0.0558106 -0.00566194 0.308738
7110 0.277805 0.0512534 -0.0314683 0.29759
7115 0.26762 0.0285353 -0.0456966 0.250459
7120 0.224139 -0.00750268 -0.0508815 0.165755
7125 0.151758 -0.0485651 -0.0494259 0.0537674
7130 0.0608985 -0.0857049 -0.0423097 -0.067116
7135 -0.0368894 -0.111782 -0.0320952 -0.180767
7140 -0.130124 -0.121085 -0.0223952 -0.273605
7145 -0.206658 -0.111538 -0.012586 -0.330782
7150 -0.254979 -0.0865428 0.000158538 -0.341363
7155 -0.268115 -0.05267 0.0151486 -0.305636
7160 -0.244984 -0.0165246 0.0287862 -0.232722
7165 -0.189378 0.0160888 0.0346587 -0.138631
7170 -0.112082 0.0398366 0.0280135 -0.0442319
7175 -0.0327205 0.0509892 0.0105619 0.0288306
7180 0.0268653 0.0499237 -0.0150289 0.0617601
7185 0.0528808 0.0410722 -0.0512442 0.0427088
7190 0.0460672 0.0302331 -0.100489 -0.0241882
7195 0.0194312 0.0205962 -0.155987 -0.11596
7200 -0.0106764 0.0130673 -0.20367 -0.201279
7205 -0.0316517 0.00696172 -0.231585 -0.256275
7210 -0.0376844 -0.00115863 -0.234914 -0.273757
7215 -0.0302526 -0.0160908 -0.214171 -0.260514
7220 -0.0170528 -0.0391499 -0.17275 -0.228953
7225 -0.00636982 -0.065365 -0.112136 -0.183871
7230 -0.000336176 -0.0865574 -0.033808 -0.120702
7235 0.00536568 -0.0966069 0.0499175 -0.0413237
7240 0.0159662 -0.0938442 0.11748 0.0396022
7245 0.0313765 -0.0781229 0.154028 0.107282
7250 0.0475921 -0.0476597 0.158821 0.158754
7255 0.063935 -0.00243929 0.139728 0.201223
7260 0.0855456 0.0481228 0.108016 0.241684
7265 0.115775 0.0838129 0.0735499 0.273138
7270 0.151358 0.0843357 0.0404744 0.276168
7275 0.183959 0.0407616 0.00854893 0.23327
7280 0.204324 -0.0372812 -0.0219055 0.145137
7285 0.208782 -0.125633 -0.0483815 0.0347676
7290 0.200641 -0.199943 -0.0681079 -0.0674098
7295 0.185021 -0.244609 -0.0808137 -0.140402
7300 0.164138 -0.25002 -0.0864566 -0.172339
7305 0.135685 -0.210339 -0.084296 -0.158951
7310 0.0943539 -0.129224 -0.0783962 -0.113266
7315 0.038869 -0.0245966 -0.0754392 -0.0611668
7320 -0.0219357 0.0781681 -0.0783982 -0.0221658
7325 -0.0764625 0.157121 -0.0847554 -0.00409659
7330 -0.120683 0.199716 -0.0864645 -0.00743129
7335 -0.157265 0.201059 -0.07418 -0.0303865
7340 -0.187139 0.162077 -0.0430544 -0.0681161
7345 -0.205746 0.0905043 0.00858459 -0.106657
7350 -0.207225 0.00177222 0.0789715 -0.126481
7355 -0.190295 -0.0823999 0.159752 -0.112943
7360 -0.159495 -0.139606 0.236421 -0.0626807
7365 -0.120856 -0.153795 0.292912 0.0182606
7370 -0.0755052 -0.117721 0.316313 0.123086
7375 -0.0188745 -0.0329008 0.301649 0.249874
7380 0.0501451 0.0903402 0.253898 0.394384
7385 0.118827 0.230655 0.184904 0.534385
7390 0.167318 0.355884 0.107091 0.630292
7395 0.186317 0.434788 0.0297911 0.650897
7400 0.181222 0.449986 -0.0376919 0.593516
7405 0.16267 0.399783 -0.0821057 0.480347
7410 0.14117 0.294294 -0.09119 0.344274
7415 0.125024 0.153603 -0.0623833 0.216243
7420 0.117841 0.00232635 -0.00556446 0.114603
7425 0.117723 -0.135549 0.0620772 0.0442503
7430 0.119647 -0.23912 0.121169 0.00169498
7435 0.118087 -0.292716 0.154241 -0.0203892
7440 0.107068 -0.288806 0.152123 -0.0296152
7445 0.0830571 -0.2311 0.119164 -0.0288789
7450 0.0494714 -0.134435 0.0704829 -0.014481
7455 0.0134515 -0.0207525 0.0209646 0.0136636
7460 -0.0218474 0.0854186 -0.0242982 0.0392731
7465 -0.0582513 0.16377 -0.0684167 0.037102
7470 -0.0972348 0.204151 -0.112732 -0.00581546
7475 -0.1356 0.206914 -0.149679 -0.0783655
7480 -0.166977 0.177029 -0.168998 -0.158946
7485 -0.187212 0.120839 -0.168352 -0.234725
7490 -0.197434 0.0502953 -0.152776 -0.299915
7495 -0.200586 -0.0154399 -0.126157 -0.342184
7500 -0.19416 -0.056087 -0.0898107 -0.340057
7505 -0.168746 -0.0616521 -0.0486995 -0.279098
7510 -0.118195 -0.0373663 -0.0144622 -0.170023
7515 -0.0510872 0.00459811 0.000781391 -0.0457077
7520 0.0122588 0.0561237 -0.00678079 0.0616017
7525 0.0553324 0.110148 -0.0325163 0.132964
7530 0.074371 0.15246 -0.0665462 0.160285
7535 0.0734586 0.167075 -0.0971721 0.143362
7540 0.056309 0.149655 -0.114189 0.0917748
7545 0.0228433 0.111897 -0.111629 0.0231112
7550 -0.0260294 0.0698751 -0.0918564 -0.0480107
7555 -0.0789121 0.0308097 -0.0664586 -0.114561
7560 -0.117564 -0.00509474 -0.0498697 -0.172528
7565 -0.128512 -0.0348907 -0.0515243 -0.214927
7570 -0.109454 -0.0513964 -0.0755252 -0.236376
7575 -0.0655348 -0.0507793 -0.119499 -0.235813
7580 -0.0022502 -0.0361156 -0.172599 -0.210965
7585 0.0748041 -0.0122857 -0.216511 -0.153993
7590 0.154622 0.0172724 -0.232143 -0.060249
7595 0.221638 0.0511419 -0.207792 0.0649884
7600 0.262522 0.0891879 -0.143727 0.207982
7605 0.271214 0.127378 -0.0502739 0.348318
7610 0.248509 0.154695 0.0559319 0.459135
7615 0.199422 0.158555 0.156835 0.514813
7620 0.130087 0.133876 0.23938 0.503342
7625 0.0481281 0.0871262 0.300035 0.43529
7630 -0.0345032 0.0313471 0.342 0.338844
7635 -0.104362 -0.0241719 0.366234 0.2377
7640 -0.152602 -0.0786254 0.368467 0.13724
7645 -0.176792 -0.135471 0.344961 0.0326985
7650 -0.180758 -0.196628 0.299274 -0.0781125
7655 -0.17367 -0.25953 0.236953 -0.196248
7660 -0.164783 -0.316017 0.159208 -0.321592
7665 -0.159869 -0.35788 0.067843 -0.449906
7670 -0.163867 -0.382909 -0.0316465 -0.578423
7675 -0.179647 -0.392344 -0.129373 -0.701363
7680 -0.202989 -0.387125 -0.21137 -0.801483
7685 -0.224678 -0.367069 -0.263934 -0.855681
7690 -0.23494 -0.329851 -0.27776 -0.842551
7695 -0.225839 -0.273018 -0.250491 -0.749347
7700 -0.193311 -0.199318 -0.187125 -0.579754
7705 -0.139735 -0.119256 -0.0989748 -0.357966
7710 -0.0749685 -0.0482858 -0.00224361 -0.125498
7715 -0.00942794 0.00138136 0.0863703 0.0783237
7720 0.0522391 0.0262405 0.155841 0.234321
7725 0.109146 0.0309582 0.203386 0.34349
7730 0.159246 0.0230764 0.231484 0.413806
7735 0.198402 0.00752545 0.244781 0.450709
7740 0.220488 -0.0150495 0.246344 0.451782
7745 0.220226 -0.0443655 0.235004 0.410864
7750 0.197528 -0.0749209 0.207919 0.330526
7755 0.154564 -0.0960382 0.164771 0.223296
7760 0.0950015 -0.100193 0.111497 0.106306
7765 0.0267164 -0.0889037 0.059753 -0.00243428
7770 -0.0371712 -0.0702839 0.0197252 -0.0877298
7775 -0.0826321 -0.0524074 -0.0062073 -0.141247
7780 -0.102696 -0.0379233 -0.0220258 -0.162646
7785 -0.100944 -0.0246359 -0.0340894 -0.15967
7790 -0.0881292 -0.009563 -0.0488767 -0.146569
7795 -0.074655 0.0101309 -0.0714095 -0.135934
7800 -0.0658143 0.0356885 -0.103174 -0.1333
7805 -0.0605795 0.0656941 -0.13987 -0.134755
7810 -0.0547072 0.0964783 -0.174379 -0.132608
7815 -0.045405 0.123386 -0.198936 -0.120955
7820 -0.0331276 0.142548 -0.204695 -0.0952746
7825 -0.0190544 0.153224 -0.186591 -0.0524213
7830 -0.00346324 0.15787 -0.147369 0.00703856
7835 0.0132052 0.159195 -0.094294 0.0781061
7840 0.0267689 0.15726 -0.0340266 0.150002
7845 0.0318075 0.152454 0.0275332 0.211795
7850 0.0310006 0.151031 0.0824692 0.264501
7855 0.0343791 0.162565 0.121184 0.318128
7860 0.0470011 0.192203 0.136666 0.37587
7865 0.0618814 0.233433 0.130792 0.426106
7870 0.0696358 0.26939 0.114947 0.453973
7875 0.0712246 0.282006 0.101481 0.454712
