# Time-averaged data for fix out_vacf
Step VACF_x VACF_y VACF_z VACF_total
2635 0.0876623 0.28985 0.178998 0.55651
2640 0.12274 0.356279 0.207067 0.686085
2645 0.123761 0.399301 0.205511 0.728573
2650 0.0983266 0.40524 0.174083 0.67765
2655 0.0524392 0.365788 0.117989 0.536216
2660 -0.00951626 0.284017 0.0478429 0.322344
2665 -0.078909 0.174492 -0.0245756 0.0710074
2670 -0.142667 0.0588468 -0.0902463 -0.174066
2675 -0.189555 -0.0422244 -0.141553 -0.373332
2680 -0.213883 -0.114481 -0.169845 -0.498209
2685 -0.214742 -0.151513 -0.170454 -0.536709
2690 -0.19458 -0.155662 -0.145528 -0.495771
2695 -0.155139 -0.136783 -0.101234 -0.393156
2700 -0.098215 -0.105727 -0.045545 -0.249487
2705 -0.0304747 -0.0683288 0.0106351 -0.0881684
2710 0.0352591 -0.0270269 0.0551437 0.0633759
2715 0.081875 0.0130729 0.0816155 0.176563
2720 0.0972235 0.0439144 0.0924722 0.23361
2725 0.0821894 0.0590246 0.0950483 0.236262
2730 0.0454988 0.0580042 0.0964562 0.199959
2735 -0.00235905 0.046281 0.0980307 0.141953
2740 -0.0516797 0.0288783 0.0936712 0.0708698
2745 -0.0938737 0.00473936 0.0728096 -0.0163247
2750 -0.116785 -0.0298419 0.0304606 -0.116167
2755 -0.106991 -0.0730133 -0.0246788 -0.204683
2760 -0.0640218 -0.118769 -0.0782568 -0.261048
2765 -0.00531286 -0.162054 -0.120405 -0.287772
2770 0.0489901 -0.197317 -0.145756 -0.294084
2775 0.0924329 -0.218001 -0.149555 -0.275124
2780 0.130738 -0.220136 -0.127292 -0.21669
2785 0.170567 -0.204496 -0.0781153 -0.112045
2790 0.212327 -0.175425 -0.00927591 0.0276255
2795 0.249605 -0.137347 0.0650473 0.177306
2800 0.273833 -0.0921952 0.1288 0.310438
2805 0.281252 -0.0430703 0.167908 0.40609
2810 0.275393 0.00381771 0.173641 0.452853
2815 0.260691 0.0409469 0.144433 0.446071
2820 0.235754 0.0604999 0.0847964 0.38105
2825 0.196105 0.057748 0.00260476 0.256458
2830 0.143482 0.0354603 -0.0895035 0.0894391
2835 0.0875438 0.00379529 -0.176588 -0.0852489
2840 0.0383054 -0.0253467 -0.246281 -0.233322
2845 -0.00333013 -0.0445502 -0.289345 -0.337226
2850 -0.0457174 -0.0512378 -0.298838 -0.395793
2855 -0.0962994 -0.0468838 -0.271546 -0.414729
2860 -0.151351 -0.0357123 -0.208342 -0.395405
2865 -0.196582 -0.0211016 -0.113526 -0.33121
2870 -0.21983 -0.00489541 0.00164939 -0.223076
2875 -0.22347 0.00983368 0.115892 -0.097744
2880 -0.219132 0.0181926 0.206821 0.00588095
2885 -0.211575 0.0144074 0.262518 0.0653501
2890 -0.192888 -0.00740013 0.281734 0.0814454
2895 -0.151548 -0.0507563 0.266987 0.0646825
2900 -0.0842089 -0.111905 0.217631 0.0215171
2905 0.000144538 -0.177349 0.132143 -0.045061
2910 0.0857781 -0.231523 0.0199047 -0.12584
2915 0.158567 -0.266787 -0.0944758 -0.202697
2920 0.208031 -0.282662 -0.184728 -0.259359
2925 0.224367 -0.276675 -0.237042 -0.289351
2930 0.200408 -0.243085 -0.250285 -0.292962
2935 0.139766 -0.180342 -0.230168 -0.270744
2940 0.0581769 -0.0954378 -0.185679 -0.22294
2945 -0.0275843 -0.000580984 -0.12527 -0.153435
2950 -0.10702 0.0930408 -0.0544248 -0.0684036
2955 -0.172708 0.175919 0.0219326 0.0251428
2960 -0.217144 0.23891 0.0953519 0.117118
2965 -0.234229 0.275754 0.152527 0.194053
2970 -0.220464 0.286474 0.182562 0.248572
2975 -0.174695 0.274621 0.185919 0.285845
2980 -0.0982572 0.241342 0.174275 0.31736
2985 0.00305904 0.18573 0.162368 0.351157
2990 0.116336 0.113818 0.157588 0.387742
2995 0.221788 0.0433441 0.155036 0.420169
3000 0.297641 -0.00496174 0.144684 0.437364
3005 0.327765 -0.0197203 0.121551 0.429595
3010 0.307688 -0.00204369 0.0874313 0.393076
3015 0.244772 0.0392432 0.046483 0.330499
3020 0.154159 0.0920168 0.00190962 0.248085
3025 0.0558862 0.139909 -0.0431283 0.152667
3030 -0.0300745 0.165476 -0.0834674 0.0519345
3035 -0.0913844 0.161311 -0.112463 -0.042536
3040 -0.126191 0.13305 -0.123831 -0.116972
3045 -0.138313 0.0899851 -0.115905 -0.164234
3050 -0.133983 0.0365025 -0.0924223 -0.189903
3055 -0.121521 -0.0236159 -0.0594222 -0.204559
3060 -0.107548 -0.0803735 -0.0224667 -0.210388
3065 -0.094267 -0.119914 0.0155834 -0.198598
3070 -0.0836207 -0.131202 0.0521864 -0.162636
3075 -0.0783745 -0.112449 0.0818284 -0.108995
3080 -0.0775597 -0.0709924 0.0969383 -0.0516138
3085 -0.0743525 -0.0159761 0.0915288 0.00120019
3090 -0.0591 0.0437545 0.0641132 0.0487677
3095 -0.0245542 0.097761 0.0198406 0.0930474
3100 0.0305243 0.135607 -0.0293498 0.136781
3105 0.0997427 0.148355 -0.0689471 0.179151
3110 0.170249 0.130777 -0.0907538 0.210271
3115 0.230394 0.0842148 -0.097502 0.217107
3120 0.272793 0.0146871 -0.0954107 0.192069
3125 0.291814 -0.0669789 -0.08844 0.136395
3130 0.284263 -0.145264 -0.0803115 0.0586874
3135 0.249253 -0.204068 -0.0727685 -0.0275831
3140 0.188526 -0.233444 -0.0641418 -0.10906
3145 0.108995 -0.232194 -0.0530155 -0.176215
3150 0.0222975 -0.202658 -0.038556 -0.218917
3155 -0.0588469 -0.146174 -0.0209775 -0.225998
3160 -0.125405 -0.0666142 -0.00291869 -0.194938
3165 -0.172813 0.0247995 0.0131751 -0.134839
3170 -0.197366 0.111552 0.0258507 -0.0599638
3175 -0.195785 0.177571 0.0328803 0.0146666
3180 -0.169442 0.215075 0.0325757 0.0782087
3185 -0.126746 0.225665 0.0258895 0.124809
3190 -0.0821414 0.212289 0.0191697 0.149318
3195 -0.0509372 0.176872 0.0201551 0.14609
3200 -0.0407477 0.123312 0.0274335 0.109998
3205 -0.0484766 0.0578637 0.0300061 0.0393931
3210 -0.0666859 -0.0123273 0.0207272 -0.0582859
3215 -0.0911149 -0.0802037 0.00392304 -0.167396
3220 -0.120448 -0.137792 -0.0103937 -0.268634
3225 -0.152076 -0.175317 -0.0143046 -0.341697
3230 -0.179134 -0.182506 -0.00543226 -0.367073
3235 -0.191364 -0.15357 0.0143745 -0.330559
3240 -0.179713 -0.0906586 0.0431548 -0.227217
3245 -0.140317 -0.00235882 0.0798722 -0.0628033
3250 -0.0751999 0.101612 0.119434 0.145845
3255 0.00570038 0.213377 0.150956 0.370033
3260 0.084713 0.323996 0.164307 0.573016
3265 0.143725 0.417421 0.155582 0.716728
3270 0.17307 0.473976 0.126682 0.773729
3275 0.174503 0.480614 0.0821753 0.737292
3280 0.156805 0.433691 0.0265897 0.617086
3285 0.126881 0.335182 -0.0347563 0.427307
3290 0.0855511 0.192224 -0.0928323 0.184943
3295 0.0337953 0.0195152 -0.135792 -0.0824812
3300 -0.0198959 -0.161511 -0.155331 -0.336738
3305 -0.0613072 -0.327484 -0.149601 -0.538392
3310 -0.0785367 -0.459002 -0.12261 -0.660148
3315 -0.0694858 -0.542251 -0.0804205 -0.692158
3320 -0.0408273 -0.568827 -0.0259867 -0.635641
3325 -0.000807849 -0.539584 0.0385487 -0.501843
3330 0.0458289 -0.464935 0.105728 -0.313378
3335 0.0951197 -0.360655 0.160614 -0.104922
3340 0.14032 -0.245183 0.187181 0.0823174
3345 0.173686 -0.135455 0.178708 0.216939
3350 0.192061 -0.0410411 0.142222 0.293242
3355 0.196364 0.0370039 0.093971 0.327339
3360 0.185977 0.102268 0.0497772 0.338022
3365 0.155797 0.158537 0.0186524 0.332987
3370 0.0996283 0.20605 0.0018627 0.307541
3375 0.0157295 0.24107 -0.0048929 0.251907
3380 -0.088221 0.257309 -0.00685219 0.162236
3385 -0.196211 0.251749 -0.0076451 0.0478935
3390 -0.291087 0.230153 -0.00958603 -0.07052
3395 -0.359937 0.203859 -0.0149617 -0.17104
3400 -0.397419 0.178426 -0.0244418 -0.243434
3405 -0.405116 0.148805 -0.0366094 -0.292921
3410 -0.386144 0.105818 -0.0510457 -0.331372
3415 -0.343668 0.0442762 -0.0705843 -0.369976
3420 -0.284344 -0.0332246 -0.0998154 -0.417384
3425 -0.21844 -0.117323 -0.140723 -0.476486
3430 -0.156153 -0.197912 -0.188912 -0.542977
3435 -0.10341 -0.265271 -0.234297 -0.602978
3440 -0.0592459 -0.307037 -0.266274 -0.632557
3445 -0.0187677 -0.307807 -0.277412 -0.603986
3450 0.0220741 -0.256062 -0.263027 -0.497015
3455 0.0650083 -0.152048 -0.222031 -0.309071
3460 0.107671 -0.0132167 -0.158181 -0.0637265
3465 0.146416 0.133136 -0.0807603 0.198792
3470 0.180988 0.26343 -0.00534519 0.439073
3475 0.211403 0.360821 0.0515937 0.623817
3480 0.238123 0.412032 0.0839176 0.734072
3485 0.26208 0.408041 0.0979679 0.768089
3490 0.276866 0.35068 0.104177 0.731723
3495 0.26924 0.253226 0.105978 0.628444
3500 0.232833 0.134707 0.100316 0.467856
3505 0.174088 0.0143275 0.0872117 0.275627
3510 0.106167 -0.0940669 0.0722002 0.0843001
3515 0.0418102 -0.182719 0.0628618 -0.0780474
3520 -0.0108719 -0.245869 0.063699 -0.193041
3525 -0.0489271 -0.27799 0.0734127 -0.253504
3530 -0.0729228 -0.276529 0.0889714 -0.260481
3535 -0.0850434 -0.24379 0.109579 -0.219254
3540 -0.0889422 -0.188319 0.134421 -0.14284
3545 -0.0921041 -0.124142 0.153951 -0.0622952
3550 -0.101141 -0.0680595 0.149393 -0.0198068
3555 -0.114947 -0.0334633 0.106696 -0.0417143
3560 -0.126189 -0.0263753 0.029152 -0.123413
3565 -0.127981 -0.0445204 -0.0633141 -0.235815
3570 -0.120881 -0.0793677 -0.143606 -0.343854
3575 -0.11325 -0.117594 -0.187616 -0.41846
3580 -0.111687 -0.143251 -0.185594 -0.440531
3585 -0.116372 -0.142916 -0.147712 -0.407001
3590 -0.12196 -0.112817 -0.0935283 -0.328305
3595 -0.122953 -0.0597315 -0.0391445 -0.221829
3600 -0.117458 0.00656311 0.00652987 -0.104365
3605 -0.10414 0.0758588 0.0391102 0.0108289
3610 -0.0805895 0.136403 0.0575263 0.11334
3615 -0.0468422 0.178607 0.0647444 0.196509
3620 -0.00731618 0.198374 0.0674941 0.258551
3625 0.0327928 0.195002 0.0736324 0.301427
3630 0.0706708 0.167592 0.0885451 0.326808
3635 0.106011 0.116133 0.110951 0.333095
3640 0.136799 0.0459249 0.131772 0.314496
3645 0.156509 -0.0297027 0.1419 0.268706
3650 0.157135 -0.0926507 0.137816 0.2023
3655 0.135843 -0.129434 0.12005 0.126459
3660 0.09711 -0.137685 0.0927893 0.0522141
3665 0.0485764 -0.123153 0.0625677 -0.012009
3670 -0.0026427 -0.0923436 0.0325344 -0.0624519
3675 -0.0496133 -0.0509592 -0.000448462 -0.101021
3680 -0.0834235 -0.00745601 -0.0396759 -0.130555
3685 -0.0960167 0.0290937 -0.0823294 -0.149252
3690 -0.0858639 0.0548721 -0.122326 -0.153318
3695 -0.0587527 0.0706317 -0.154729 -0.14285
3700 -0.0230905 0.0782752 -0.17647 -0.121285
3705 0.0161542 0.0769603 -0.186943 -0.0938289
3710 0.0582613 0.0634003 -0.186245 -0.0645829
3715 0.0995635 0.0384131 -0.171045 -0.033068
3720 0.129424 0.00987933 -0.136602 0.00270188
3725 0.136592 -0.0129678 -0.0810392 0.0425846
3730 0.118271 -0.0254313 -0.00637517 0.0864642
3735 0.0819426 -0.0261959 0.0806004 0.136347
3740 0.0396409 -0.0172014 0.169027 0.191466
3745 0.00316941 -0.00532143 0.250577 0.248425
3750 -0.0163818 0.00156417 0.32047 0.305653
3755 -0.0117673 0.000987817 0.369658 0.358879
3760 0.0150646 -0.00142988 0.384132 0.397766
3765 0.0530479 0.00335275 0.352409 0.408809
3770 0.0898807 0.0200613 0.274849 0.384791
3775 0.116474 0.0473935 0.164802 0.32867
3780 0.127134 0.0802511 0.0404342 0.247819
3785 0.12084 0.110991 -0.079653 0.152178
3790 0.101144 0.13014 -0.176938 0.0543453
3795 0.0737679 0.128762 -0.238536 -0.036006
3800 0.0448041 0.104057 -0.263591 -0.11473
3805 0.0207605 0.0608937 -0.26087 -0.179216
3810 0.00551245 0.007096 -0.240414 -0.227805
3815 -0.00304896 -0.0490448 -0.208829 -0.260922
3820 -0.00718995 -0.0977315 -0.169546 -0.274467
3825 -0.00662068 -0.130309 -0.124332 -0.261262
3830 -0.00196895 -0.143661 -0.0762941 -0.221924
3835 0.00272121 -0.140867 -0.0323955 -0.170541
3840 0.000973772 -0.127829 0.00105855 -0.125796
3845 -0.010733 -0.107827 0.0219422 -0.0966177
3850 -0.0283497 -0.0821177 0.0312906 -0.0791768
3855 -0.0437669 -0.05284 0.0335646 -0.0630423
3860 -0.0516325 -0.0236123 0.0350731 -0.0401718
3865 -0.0505811 -0.000955254 0.03871 -0.0128263
3870 -0.0436572 0.00696765 0.0407827 0.00409313
3875 -0.0376343 -0.0048692 0.0357392 -0.00676433
3880 -0.038623 -0.0343156 0.0226404 -0.0502983
3885 -0.0486721 -0.0701141 0.00495586 -0.11383
3890 -0.0679801 -0.096657 -0.0147039 -0.179341
3895 -0.0955089 -0.10291 -0.0374041 -0.235823
3900 -0.125549 -0.0854076 -0.064551 -0.275508
3905 -0.149269 -0.0463276 -0.0947212 -0.290318
3910 -0.158885 0.00936567 -0.123527 -0.273046
3915 -0.150069 0.0752438 -0.144457 -0.219282
3920 -0.122167 0.138189 -0.149719 -0.133697
3925 -0.0773379 0.179173 -0.132104 -0.0302683
3930 -0.0211491 0.184766 -0.0876879 0.0759286
3935 0.0375761 0.154211 -0.0194401 0.172347
3940 0.0897794 0.0997428 0.0630131 0.252535
3945 0.1279 0.042787 0.147116 0.317804
3950 0.147523 0.00349684 0.219869 0.370889
3955 0.148241 -0.00745872 0.267282 0.408065
3960 0.13401 0.0104164 0.275284 0.419711
3965 0.112228 0.048864 0.236665 0.397757
3970 0.0900004 0.0960181 0.15777 0.343788
3975 0.0706379 0.142508 0.0535158 0.266661
3980 0.0531749 0.183461 -0.0586347 0.178002
3985 0.0347959 0.215254 -0.158686 0.091364
3990 0.0149797 0.231359 -0.226655 0.0196835
3995 -0.00471531 0.222571 -0.247636 -0.0297807
4000 -0.023179 0.182566 -0.217075 -0.0576872
4005 -0.0403536 0.114771 -0.144145 -0.0697276
4010 -0.0601893 0.0339363 -0.0498602 -0.0761132
4015 -0.0902068 -0.0413424 0.0403062 -0.0912429
4020 -0.133647 -0.0988438 0.106114 -0.126378
4025 -0.183428 -0.135995 0.139146 -0.180277
4030 -0.223536 -0.155883 0.142413 -0.237005
4035 -0.238595 -0.161683 0.123158 -0.277121
4040 -0.22398 -0.154114 0.0886156 -0.289478
4045 -0.186127 -0.135289 0.044546 -0.27687
4050 -0.138213 -0.112422 -0.00420321 -0.254838
4055 -0.0923644 -0.0960484 -0.0484426 -0.236855
4060 -0.0541379 -0.0912645 -0.0779704 -0.223373
4065 -0.0251196 -0.0933244 -0.0907133 -0.209157
4070 -0.00385024 -0.0951138 -0.0892813 -0.188245
4075 0.013195 -0.095181 -0.0744083 -0.156394
4080 0.0274523 -0.095391 -0.0473597 -0.115298
4085 0.0397319 -0.0931478 -0.0137971 -0.0672129
4090 0.0545031 -0.0807591 0.0161629 -0.0100931
4095 0.0767114 -0.0548364 0.0328229 0.054698
4100 0.106318 -0.0233059 0.0339716 0.116983
4105 0.137183 0.0020952 0.0255974 0.164876
4110 0.162074 0.0163424 0.016322 0.194738
4115 0.177211 0.0231033 0.0139437 0.214258
4120 0.18014 0.0325743 0.0238961 0.23661
4125 0.168635 0.0539943 0.0467434 0.269373
4130 0.143195 0.0854959 0.0799735 0.308665
4135 0.107453 0.116221 0.122247 0.345921
4140 0.067669 0.136284 0.170159 0.374112
4145 0.0298757 0.142237 0.212007 0.38412
4150 -0.001645 0.132495 0.232022 0.362873
4155 -0.0229844 0.10209 0.221953 0.301059
4160 -0.0322412 0.0462548 0.183921 0.197935
4165 -0.0301843 -0.03268 0.123165 0.0603007
4170 -0.0172947 -0.124166 0.0432386 -0.0982226
4175 0.00531902 -0.213104 -0.0486186 -0.256403
4180 0.0311818 -0.285754 -0.136071 -0.390643
4185 0.0504573 -0.332142 -0.200346 -0.48203
4190 0.0568269 -0.34891 -0.23199 -0.524073
4195 0.0502201 -0.338185 -0.233755 -0.52172
4200 0.0355233 -0.304086 -0.213862 -0.482424
4205 0.0189407 -0.253695 -0.178451 -0.413206
4210 0.00162958 -0.198741 -0.13074 -0.327852
4215 -0.019055 -0.148233 -0.0731453 -0.240433
4220 -0.0423883 -0.104175 -0.0122811 -0.158844
4225 -0.0615593 -0.0661928 0.0384697 -0.0892824
4230 -0.0680677 -0.0345827 0.0672343 -0.0354162
4235 -0.0589677 -0.0111053 0.0711526 0.00107962
4240 -0.0373637 0.00115667 0.056047 0.01984
4245 -0.00829917 0.00368292 0.030188 0.0255718
4250 0.0215193 0.00442656 -0.00194607 0.0239998
4255 0.045026 0.0137418 -0.0380373 0.0207306
4260 0.0592645 0.038182 -0.0734285 0.0240181
4265 0.0644452 0.0748388 -0.101992 0.0372924
4270 0.0607915 0.112774 -0.117844 0.0557217
4275 0.0504867 0.142212 -0.117421 0.0752781
4280 0.0373233 0.161752 -0.103096 0.0959792
4285 0.0236183 0.175366 -0.081735 0.117249
4290 0.0106884 0.181339 -0.0591388 0.132889
4295 -0.000319942 0.172588 -0.0404558 0.131812
4300 -0.00918015 0.145683 -0.0319196 0.104583
4305 -0.0150277 0.10403 -0.0361449 0.0528575
4310 -0.0152041 0.0557361 -0.0481388 -0.00760681
4315 -0.00655372 0.00856264 -0.0571976 -0.0551886
4320 0.0126823 -0.0343026 -0.0499786 -0.071599
4325 0.0401125 -0.0693114 -0.0142362 -0.0434351
4330 0.0680611 -0.0890759 0.0538216 0.0328067
4335 0.084548 -0.0875581 0.142789 0.139779
4340 0.0771938 -0.067142 0.230131 0.240183
4345 0.0409464 -0.038136 0.29096 0.293771
4350 -0.018149 -0.00966619 0.309797 0.281982
4355 -0.0901782 0.0170778 0.287998 0.214898
4360 -0.167051 0.0464162 0.24015 0.119515
4365 -0.238696 0.081414 0.182635 0.0253521
4370 -0.287942 0.117249 0.123113 -0.0475803
4375 -0.296327 0.141393 0.0604534 -0.0944808
4380 -0.255527 0.142975 -0.00403121 -0.116583
4385 -0.170094 0.122827 -0.0598027 -0.10707
4390 -0.0527789 0.0929275 -0.0964503 -0.0563018
4395 0.0811257 0.0682283 -0.114871 0.0344833
4400 0.216961 0.0562045 -0.123696 0.14947
4405 0.338704 0.0544332 -0.128296 0.264842
4410 0.42825 0.056504 -0.129266 0.355488
4415 0.471743 0.0568485 -0.12836 0.400232
4420 0.466942 0.051618 -0.129846 0.388714
4425 0.421803 0.0357983 -0.138501 0.3191
4430 0.348338 0.00591193 -0.157523 0.196727
4435 0.257509 -0.0350929 -0.181492 0.0409248
4440 0.157352 -0.0777018 -0.194751 -0.115101
4445 0.0561614 -0.109744 -0.182905 -0.236487
4450 -0.0340036 -0.122382 -0.14335 -0.299735
4455 -0.100123 -0.113489 -0.0834263 -0.297039
4460 -0.13555 -0.0850493 -0.0123094 -0.232909
4465 -0.141791 -0.0406512 0.059792 -0.12265
4470 -0.123499 0.0140715 0.119576 0.0101485
4475 -0.0855613 0.0686732 0.153109 0.136221
4480 -0.0351002 0.106988 0.151671 0.223559
4485 0.0175744 0.114451 0.116146 0.248172
4490 0.0598588 0.0855624 0.0577415 0.203163
4495 0.0810429 0.0229471 -0.00305207 0.100938
4500 0.0776829 -0.0628165 -0.0432954 -0.028429
4505 0.05534 -0.152564 -0.0480722 -0.145296
4510 0.0249605 -0.224976 -0.0151842 -0.2152
4515 -0.00283031 -0.264177 0.0475799 -0.219427
4520 -0.021997 -0.263263 0.128161 -0.157099
4525 -0.031556 -0.223854 0.212665 -0.0427445
4530 -0.030786 -0.150643 0.286036 0.104606
4535 -0.0164625 -0.0479453 0.334857 0.270449
4540 0.0112256 0.0756897 0.351172 0.438088
4545 0.0433838 0.1977 0.335041 0.576124
4550 0.0657187 0.287119 0.294504 0.647342
4555 0.0641632 0.324694 0.242055 0.630913
4560 0.0299856 0.311829 0.188255 0.530069
4565 -0.0360166 0.263507 0.136327 0.363817
4570 -0.123592 0.19957 0.0835272 0.159505
4575 -0.215947 0.137529 0.0261927 -0.0522251
4580 -0.295499 0.0898746 -0.0368443 -0.242469
4585 -0.346857 0.0633362 -0.10238 -0.385901
4590 -0.358029 0.0580552 -0.164628 -0.464601
4595 -0.326449 0.0684516 -0.220271 -0.478268
4600 -0.264557 0.0855436 -0.267401 -0.446414
4605 -0.19616 0.0990709 -0.30069 -0.397779
4610 -0.142135 0.0990147 -0.308659 -0.35178
4615 -0.109321 0.0799066 -0.281853 -0.311267
4620 -0.0926406 0.0448817 -0.224704 -0.272463
4625 -0.0796441 0.000525341 -0.15703 -0.236149
4630 -0.0596587 -0.0488174 -0.10278 -0.211256
4635 -0.0333009 -0.101496 -0.0739693 -0.208766
4640 -0.00751988 -0.155157 -0.0677543 -0.230431
4645 0.0132808 -0.201396 -0.0758904 -0.264005
4650 0.027782 -0.227897 -0.0897065 -0.289822
4655 0.0345821 -0.2264 -0.100752 -0.29257
4660 0.0320903 -0.196994 -0.099918 -0.264822
4665 0.0216634 -0.149174 -0.0802986 -0.207809
4670 0.00982082 -0.0982572 -0.042715 -0.131151
4675 0.00628536 -0.0577604 0.00361701 -0.047858
4680 0.0176345 -0.0311653 0.0479325 0.0344016
4685 0.0410403 -0.0144001 0.0843947 0.111035
4690 0.0663865 -0.00299284 0.110722 0.174116
4695 0.0849341 0.0061958 0.123707 0.214837
4700 0.0921089 0.0164713 0.12074 0.22932
4705 0.0841394 0.0322915 0.103981 0.220412
4710 0.0596202 0.0593452 0.0800414 0.199007
4715 0.0221622 0.0993285 0.0558491 0.17734
4720 -0.0219016 0.14168 0.0339947 0.153773
4725 -0.0680365 0.164589 0.0118736 0.108426
4730 -0.114801 0.147835 -0.0150934 0.0179404
4735 -0.162426 0.0876488 -0.0513072 -0.126085
4740 -0.209132 5.62243e-06 -0.0955575 -0.304684
4745 -0.245686 -0.0925687 -0.138269 -0.476524
4750 -0.261174 -0.172324 -0.168689 -0.602187
4755 -0.252568 -0.226673 -0.181987 -0.661228
4760 -0.22387 -0.24667 -0.178155 -0.648694
4765 -0.176762 -0.227744 -0.15813 -0.562636
4770 -0.108943 -0.171158 -0.124205 -0.404306
4775 -0.020985 -0.0850438 -0.08124 -0.187269
4780 0.0770248 0.0140971 -0.033833 0.0572888
4785 0.168009 0.103938 0.0155298 0.287477
4790 0.237044 0.168367 0.0614655 0.466877
4795 0.275023 0.203866 0.0921741 0.571064
4800 0.27859 0.214872 0.0960133 0.589476
4805 0.252651 0.205589 0.0702315 0.528472
4810 0.205615 0.175943 0.0253836 0.406942
4815 0.142585 0.124895 -0.0175985 0.249881
4820 0.0698629 0.0541938 -0.0412877 0.082769
4825 0.00034688 -0.0308602 -0.0402907 -0.0708041
4830 -0.0488565 -0.12036 -0.0184909 -0.187708
4835 -0.0636818 -0.199536 0.018005 -0.245213
4840 -0.04188 -0.254105 0.0632479 -0.232737
4845 0.00358225 -0.274741 0.107506 -0.163653
4850 0.0536655 -0.256943 0.136205 -0.0670731
4855 0.0968047 -0.202917 0.135777 0.0296645
4860 0.131517 -0.122581 0.102603 0.11154
4865 0.157028 -0.0302179 0.0466566 0.173466
4870 0.168022 0.0563439 -0.0149713 0.209395
4875 0.161269 0.117186 -0.0669611 0.211493
4880 0.14041 0.141524 -0.0996266 0.182308
4885 0.113857 0.135063 -0.108339 0.14058
4890 0.0886109 0.111538 -0.0935192 0.10663
4895 0.0641094 0.0817263 -0.0597836 0.086052
4900 0.0364451 0.0499371 -0.0127869 0.0735953
4905 0.00742297 0.016814 0.0418801 0.0661171
4910 -0.0163936 -0.0167342 0.0967004 0.0635726
4915 -0.03276 -0.0470973 0.141546 0.0616884
4920 -0.0458599 -0.0690572 0.167057 0.0521401
4925 -0.0592318 -0.0790219 0.16951 0.0312562
4930 -0.071965 -0.0781031 0.152977 0.00290883
4935 -0.0828276 -0.0715541 0.12693 -0.027452
4940 -0.0918365 -0.0654298 0.099588 -0.0576784
4945 -0.0971013 -0.061358 0.074183 -0.0842764
4950 -0.0941582 -0.0530458 0.0502681 -0.0969359
4955 -0.0795336 -0.033567 0.0275959 -0.0855047
4960 -0.0534601 -0.00375382 0.00804477 -0.0491692
4965 -0.0201152 0.0287471 -0.00660011 0.00203177
4970 0.0114014 0.0543068 -0.0163993 0.0493089
4975 0.02909 0.0687232 -0.0233109 0.0745022
4980 0.0263721 0.0742554 -0.0290202 0.0716073
4985 0.00890277 0.0763211 -0.033213 0.0520109
4990 -0.0118607 0.0819712 -0.0357233 0.0343872
4995 -0.0309379 0.094624 -0.0385217 0.0251645
5000 -0.0492347 0.111861 -0.0425364 0.0200895
5005 -0.0642938 0.127309 -0.0433917 0.0196236
5010 -0.0700393 0.130192 -0.0335942 0.0265586
5015 -0.064935 0.108829 -0.0112454 0.0326487
5020 -0.0549189 0.0593628 0.0180751 0.0225191
5025 -0.0467679 -0.00944012 0.0480809 -0.00812711
5030 -0.043099 -0.0816439 0.0757366 -0.0490063
5035 -0.0427901 -0.141366 0.100359 -0.0837971
5040 -0.0427097 -0.176782 0.119379 -0.100113
5045 -0.038035 -0.183294 0.126371 -0.0949581
5050 -0.0251743 -0.166672 0.117592 -0.0742548
5055 -0.00448374 -0.13804 0.0979403 -0.0445836
5060 0.0199636 -0.1049 0.0774933 -0.00744282
5065 0.0449703 -0.06673 0.0615105 0.0397509
5070 0.0701143 -0.0194777 0.0448555 0.0954921
5075 0.0966644 0.0340786 0.0189275 0.149671
5080 0.123285 0.0839474 -0.0180184 0.189214
5085 0.14544 0.122596 -0.0606598 0.207376
5090 0.160384 0.148867 -0.101094 0.208157
5095 0.167791 0.164089 -0.128916 0.202964
5100 0.165295 0.16831 -0.133922 0.199683
5105 0.147067 0.158942 -0.113149 0.19286
5110 0.108228 0.131937 -0.0739657 0.1662
5115 0.0506112 0.0842371 -0.0282637 0.106585
5120 -0.0168271 0.0176576 0.0156053 0.0164357
5125 -0.0825463 -0.057834 0.0537143 -0.0866659
5130 -0.135116 -0.127814 0.0819534 -0.180977
5135 -0.164067 -0.181055 0.0967063 -0.248415
5140 -0.163834 -0.212676 0.0980338 -0.278476
5145 -0.136957 -0.224235 0.0892159 -0.271976
5150 -0.0923936 -0.220218 0.0742202 -0.238392
5155 -0.0420651 -0.201887 0.0558414 -0.18811
5160 0.00195031 -0.168485 0.0366564 -0.129878
5165 0.0308477 -0.12245 0.0209185 -0.0706836
5170 0.041566 -0.070306 0.0128328 -0.0159071
5175 0.0356625 -0.019256 0.0136946 0.030101
5180 0.0140528 0.026495 0.0189906 0.0595384
5185 -0.0248809 0.065713 0.0200732 0.0609053
5190 -0.0800934 0.0980882 0.0113055 0.0293003
5195 -0.141464 0.124006 -0.0036638 -0.0211214
5200 -0.191546 0.142795 -0.0145589 -0.0633098
5205 -0.214934 0.150462 -0.0145966 -0.0790686
5210 -0.207642 0.143008 -0.00752643 -0.0721611
5215 -0.175449 0.122352 -0.00110808 -0.054205
5220 -0.125845 0.0980287 0.00380023 -0.0240162
5225 -0.0639425 0.0832328 0.0124504 0.0317407
5230 0.00639992 0.0851853 0.026887 0.118472
5235 0.0769633 0.099038 0.0414855 0.217487
5240 0.133002 0.11315 0.0494257 0.295578
