# Time-averaged data for fix out_vacf
Step VACF_x VACF_y VACF_z VACF_total
2645 0.00157979 0.221248 -0.131405 0.0914229
2650 0.0414432 0.305039 -0.0446603 0.301822
2655 0.0806633 0.356696 0.043855 0.481214
2660 0.116629 0.361162 0.121223 0.599014
2665 0.142653 0.317207 0.177465 0.637325
2670 0.152783 0.239153 0.209343 0.60128
2675 0.145304 0.147441 0.220491 0.513237
2680 0.126336 0.0601215 0.217607 0.404064
2685 0.107455 -0.00982445 0.207981 0.305611
2690 0.0947744 -0.0540453 0.195635 0.236364
2695 0.0824231 -0.0685039 0.180629 0.194548
2700 0.0624319 -0.0575792 0.160256 0.165109
2705 0.0339572 -0.0382386 0.132627 0.128345
2710 -0.00127423 -0.0316673 0.101717 0.0687751
2715 -0.0431396 -0.0495351 0.0735707 -0.019104
2720 -0.0908472 -0.0893727 0.0492053 -0.131015
2725 -0.138881 -0.14087 0.0227376 -0.257013
2730 -0.176635 -0.193796 -0.0140525 -0.384484
2735 -0.19294 -0.237584 -0.0634373 -0.493962
2740 -0.181897 -0.259912 -0.119862 -0.561671
2745 -0.148233 -0.251402 -0.173945 -0.57358
2750 -0.105092 -0.207483 -0.216022 -0.528597
2755 -0.0627001 -0.128764 -0.23968 -0.431144
2760 -0.0231684 -0.0259687 -0.243026 -0.292163
2765 0.0126543 0.0801438 -0.225301 -0.132503
2770 0.0403417 0.168661 -0.184602 0.0244009
2775 0.0548249 0.225694 -0.122454 0.158066
2780 0.0577729 0.24265 -0.0479281 0.252495
2785 0.0578963 0.216223 0.0245825 0.298702
2790 0.0621395 0.151768 0.08348 0.297387
2795 0.072602 0.064395 0.124711 0.261708
2800 0.0898568 -0.0252352 0.149774 0.214396
2805 0.113677 -0.0999214 0.161491 0.175247
2810 0.142255 -0.151716 0.158864 0.149402
2815 0.172069 -0.182522 0.137452 0.126999
2820 0.197226 -0.199254 0.0962953 0.0942665
2825 0.210373 -0.205968 0.0433403 0.0477456
2830 0.206936 -0.199841 -0.00749101 -0.000396046
2835 0.186065 -0.17607 -0.0446101 -0.0346148
2840 0.146735 -0.134601 -0.0640195 -0.0518854
2845 0.0874985 -0.0825153 -0.0698 -0.0648168
2850 0.0091841 -0.0301423 -0.0652385 -0.0861967
2855 -0.0812454 0.0141071 -0.0476624 -0.114801
2860 -0.168265 0.044918 -0.016509 -0.139856
2865 -0.232308 0.0610996 0.0206523 -0.150556
2870 -0.258476 0.0678097 0.0516527 -0.139013
2875 -0.243378 0.0737075 0.0678758 -0.101795
2880 -0.196886 0.0830677 0.0663155 -0.0475025
2885 -0.13719 0.0927434 0.049038 0.00459174
2890 -0.0806904 0.0964641 0.022878 0.0386517
2895 -0.0351671 0.0918955 -0.00472131 0.052007
2900 -0.000741374 0.0808325 -0.0301785 0.0499126
2905 0.0244836 0.0648744 -0.0551907 0.0341673
2910 0.0375 0.0465322 -0.0820007 0.00203143
2915 0.031023 0.030758 -0.107178 -0.0453968
2920 0.00302714 0.022829 -0.125541 -0.0996848
2925 -0.0388015 0.0278338 -0.135841 -0.146808
2930 -0.0830879 0.0480605 -0.140968 -0.175995
2935 -0.118898 0.0772596 -0.143851 -0.185489
2940 -0.140527 0.101017 -0.144106 -0.183616
2945 -0.150142 0.107843 -0.140381 -0.18268
2950 -0.149729 0.098027 -0.131357 -0.183059
2955 -0.131641 0.0811033 -0.114512 -0.16505
2960 -0.0847316 0.06708 -0.0884416 -0.106093
2965 -0.0095198 0.0586521 -0.0580563 -0.008924
2970 0.0780654 0.0522482 -0.0327816 0.097532
2975 0.158912 0.0442909 -0.0187969 0.184406
2980 0.223048 0.0346581 -0.0143162 0.24339
2985 0.269417 0.0274234 -0.0138611 0.282979
2990 0.297239 0.0278581 -0.0133289 0.311768
2995 0.301753 0.0392287 -0.0140845 0.326897
3000 0.278169 0.0618786 -0.0220909 0.317956
3005 0.227709 0.0920046 -0.0392976 0.280416
3010 0.159183 0.121592 -0.0603249 0.22045
3015 0.0855941 0.141596 -0.078314 0.148876
3020 0.0178898 0.144553 -0.0889291 0.073514
3025 -0.039562 0.12601 -0.0919544 -0.00550593
3030 -0.0883782 0.0858005 -0.0895104 -0.0920881
3035 -0.131565 0.0289139 -0.0813402 -0.183991
3040 -0.166622 -0.035276 -0.0663412 -0.268239
3045 -0.183606 -0.0942298 -0.0471026 -0.324938
3050 -0.172987 -0.133336 -0.0278027 -0.334125
3055 -0.136692 -0.14172 -0.00931051 -0.287722
3060 -0.0883842 -0.115548 0.0086877 -0.195245
3065 -0.0454001 -0.0585198 0.0249119 -0.079008
3070 -0.0193118 0.0168673 0.0378158 0.0353713
3075 -0.0114447 0.0908212 0.0461674 0.125544
3080 -0.0147078 0.144326 0.0490388 0.178657
3085 -0.0209064 0.165964 0.0468222 0.19188
3090 -0.0255739 0.152774 0.040936 0.168136
3095 -0.0238705 0.108579 0.0329651 0.117674
3100 -0.0069663 0.0414118 0.0237458 0.0581913
3105 0.0304991 -0.0395481 0.0132019 0.00415292
3110 0.0810833 -0.125451 0.00306908 -0.0412989
3115 0.12773 -0.205976 -0.0015738 -0.0798201
3120 0.154429 -0.267142 0.00737169 -0.105341
3125 0.153566 -0.294063 0.0352386 -0.105258
3130 0.126444 -0.279036 0.0780446 -0.074547
3135 0.0789838 -0.224264 0.1233 -0.0219798
3140 0.0170956 -0.14161 0.156742 0.0322272
3145 -0.0506659 -0.0494244 0.172838 0.0727482
3150 -0.109502 0.0332245 0.178411 0.102134
3155 -0.142665 0.0946149 0.181826 0.133775
3160 -0.141799 0.133025 0.183249 0.174475
3165 -0.113572 0.150132 0.175134 0.211694
3170 -0.0730308 0.148285 0.150057 0.225311
3175 -0.0329278 0.130944 0.108208 0.206224
3180 0.00202642 0.10117 0.0573992 0.160596
3185 0.0345658 0.0614315 0.00756384 0.103561
3190 0.0693253 0.0137013 -0.0312032 0.0518234
3195 0.106035 -0.0386556 -0.0496804 0.0176986
3200 0.141742 -0.0871559 -0.0446895 0.00989702
3205 0.175279 -0.121579 -0.0216768 0.0320228
3210 0.203881 -0.136446 0.00967889 0.0771136
3215 0.219559 -0.135973 0.0404855 0.124071
3220 0.213347 -0.129789 0.0641683 0.147727
3225 0.183835 -0.12307 0.078048 0.138813
3230 0.137584 -0.115762 0.0808678 0.10269
3235 0.0792462 -0.107 0.0683509 0.0405968
3240 0.0101452 -0.0964742 0.0362412 -0.0500878
3245 -0.0627406 -0.0841075 -0.0144686 -0.161317
3250 -0.124048 -0.0698484 -0.0775136 -0.27141
3255 -0.157851 -0.0539688 -0.14349 -0.35531
3260 -0.158418 -0.0375774 -0.200765 -0.39676
3265 -0.133926 -0.019817 -0.237768 -0.391511
3270 -0.0964183 0.000594423 -0.243641 -0.339465
3275 -0.0533894 0.0191325 -0.20962 -0.243877
3280 -0.0122793 0.0287528 -0.136663 -0.120189
3285 0.016697 0.0279473 -0.0389698 0.00567448
3290 0.0274869 0.0195405 0.0628721 0.1099
3295 0.0226202 0.00678988 0.152791 0.182201
3300 0.00816088 -0.0091291 0.221551 0.220583
3305 -0.0101101 -0.0289359 0.260094 0.221048
3310 -0.0265812 -0.0494957 0.258562 0.182485
3315 -0.0357661 -0.0620981 0.214268 0.116403
3320 -0.0332802 -0.0588508 0.134624 0.0424931
3325 -0.020643 -0.0393022 0.0347941 -0.0251511
3330 -0.00761239 -0.0133072 -0.0656283 -0.0865478
3335 -0.00663866 0.00282981 -0.150345 -0.154154
3340 -0.0232992 -0.00370592 -0.212209 -0.239214
3345 -0.0513814 -0.034126 -0.248227 -0.333734
3350 -0.0788466 -0.0776253 -0.254334 -0.410806
3355 -0.0985726 -0.11851 -0.227657 -0.444739
3360 -0.109714 -0.144575 -0.171858 -0.426147
3365 -0.110684 -0.151176 -0.0980428 -0.359903
3370 -0.0965323 -0.139244 -0.0209243 -0.256701
3375 -0.0625883 -0.108287 0.0458122 -0.125063
3380 -0.0102681 -0.0550449 0.0935917 0.0282787
3385 0.0491999 0.0173397 0.119125 0.185664
3390 0.0989734 0.0948214 0.122848 0.316643
3395 0.12554 0.157804 0.109954 0.393298
3400 0.125259 0.192742 0.0887826 0.406784
3405 0.106934 0.199406 0.0669109 0.373251
3410 0.0839183 0.184995 0.0500416 0.318955
3415 0.0637755 0.154813 0.0418097 0.260398
3420 0.0458936 0.11244 0.0370086 0.195342
3425 0.0271301 0.065812 0.0184245 0.111367
3430 0.00783684 0.0257916 -0.0339705 -0.000342139
3435 -0.00750029 -0.00272292 -0.128051 -0.138274
3440 -0.0162252 -0.0243959 -0.247899 -0.28852
3445 -0.0216982 -0.0445407 -0.359934 -0.426173
3450 -0.0313679 -0.0624701 -0.430754 -0.524592
3455 -0.0505034 -0.0754469 -0.441412 -0.567363
3460 -0.0778502 -0.0803553 -0.39176 -0.549966
3465 -0.105669 -0.0743879 -0.293574 -0.47363
3470 -0.124077 -0.0575006 -0.160441 -0.342019
3475 -0.128011 -0.0328162 -0.00674476 -0.167572
3480 -0.120782 -0.0038575 0.148135 0.0234962
3485 -0.109179 0.028109 0.281366 0.200297
3490 -0.0960856 0.0625101 0.376059 0.342484
3495 -0.0788583 0.0961974 0.426395 0.443734
3500 -0.0511183 0.125687 0.435355 0.509924
3505 -0.00550606 0.148506 0.409053 0.552053
3510 0.0597625 0.161218 0.352011 0.572992
3515 0.135504 0.158952 0.268965 0.563421
3520 0.204059 0.139347 0.170766 0.514172
3525 0.24824 0.10608 0.0747841 0.429104
3530 0.262099 0.0657236 -0.00554882 0.322273
3535 0.253309 0.0225406 -0.0693701 0.206479
3540 0.233663 -0.020282 -0.122829 0.0905517
3545 0.211829 -0.0589222 -0.168334 -0.0154271
3550 0.192641 -0.0896636 -0.202391 -0.0994136
3555 0.175917 -0.107913 -0.220069 -0.152065
3560 0.158675 -0.10704 -0.220187 -0.168553
3565 0.138471 -0.0824375 -0.20713 -0.151096
3570 0.113441 -0.0387618 -0.186997 -0.112318
3575 0.0819601 0.0112384 -0.162498 -0.069299
3580 0.0416658 0.0550095 -0.13237 -0.0356949
3585 -0.00766529 0.0861702 -0.0935572 -0.0150523
3590 -0.0586058 0.103389 -0.0453663 -0.000582835
3595 -0.100816 0.107162 0.00917645 0.0155229
3600 -0.131264 0.0954319 0.0656846 0.0298527
3605 -0.154744 0.0625141 0.117942 0.0257114
3610 -0.175288 0.00939323 0.158886 -0.00700856
3615 -0.188994 -0.0498949 0.186435 -0.0524538
3620 -0.184642 -0.0979975 0.204643 -0.0779957
3625 -0.151304 -0.123984 0.218519 -0.0567684
3630 -0.0902073 -0.125037 0.230547 0.0153027
3635 -0.0186526 -0.103937 0.241817 0.119227
3640 0.0402372 -0.066679 0.252367 0.225925
3645 0.0714998 -0.0228203 0.262675 0.311355
3650 0.0727539 0.0160936 0.274273 0.363121
3655 0.049388 0.0407305 0.286661 0.37678
3660 0.0108627 0.0450623 0.296273 0.352199
3665 -0.0324278 0.0280972 0.301936 0.297605
3670 -0.0743209 -0.00127435 0.305554 0.229958
3675 -0.113334 -0.0277672 0.305775 0.164674
3680 -0.145323 -0.0425851 0.295552 0.107643
3685 -0.161266 -0.0496897 0.265783 0.0548274
3690 -0.154932 -0.0575363 0.21223 -0.000237873
3695 -0.130598 -0.0690229 0.141891 -0.0577293
3700 -0.100792 -0.0823156 0.0697265 -0.113381
3705 -0.0785719 -0.0948161 0.00583796 -0.16755
3710 -0.0726194 -0.102291 -0.0512279 -0.226138
3715 -0.0830532 -0.0965085 -0.108394 -0.287956
3720 -0.103143 -0.0674726 -0.168422 -0.339037
3725 -0.127039 -0.0120547 -0.227075 -0.366168
3730 -0.152214 0.0586687 -0.278209 -0.371755
3735 -0.174557 0.125223 -0.318394 -0.367728
3740 -0.183832 0.174243 -0.345797 -0.355386
3745 -0.166344 0.204381 -0.35745 -0.319413
3750 -0.113874 0.217252 -0.350381 -0.247002
3755 -0.0298553 0.209646 -0.324994 -0.145203
3760 0.0743141 0.179524 -0.285657 -0.0318185
3765 0.183388 0.131643 -0.237138 0.0778922
3770 0.278444 0.0764779 -0.181307 0.173615
3775 0.338692 0.0280972 -0.117441 0.249349
3780 0.34706 -0.00203567 -0.0483963 0.296628
3785 0.296772 -0.0119465 0.01494 0.299766
3790 0.196927 -0.00749971 0.0588861 0.248313
3795 0.0695954 0.00398125 0.0760494 0.149626
3800 -0.0610233 0.0150429 0.0690313 0.0230508
3805 -0.178851 0.0184225 0.0452173 -0.115211
3810 -0.277382 0.0109908 0.0110188 -0.255372
3815 -0.352207 -0.00524482 -0.027159 -0.384611
3820 -0.396989 -0.0275963 -0.0609548 -0.48554
3825 -0.404235 -0.053874 -0.0829392 -0.541048
3830 -0.367422 -0.0799284 -0.0896302 -0.536981
3835 -0.290069 -0.101002 -0.0782754 -0.469346
3840 -0.189902 -0.112521 -0.0467013 -0.349124
3845 -0.0854438 -0.11057 0.00026741 -0.195746
3850 0.0153439 -0.0957403 0.0501419 -0.0302545
3855 0.106261 -0.0714666 0.0880299 0.122824
3860 0.177094 -0.0400052 0.105206 0.242295
3865 0.218953 -0.000176992 0.102867 0.321643
3870 0.22805 0.051548 0.0861522 0.36575
3875 0.205787 0.114579 0.059908 0.380274
3880 0.157268 0.180457 0.0300708 0.367796
3885 0.0932827 0.237211 0.00384582 0.334339
3890 0.0296898 0.277494 -0.0128945 0.29429
3895 -0.0181756 0.303278 -0.018479 0.266624
3900 -0.0408165 0.318767 -0.0154648 0.262486
3905 -0.0361651 0.317435 -0.00683138 0.274438
3910 -0.00797757 0.286036 0.00633583 0.284394
3915 0.0375478 0.221824 0.0258725 0.285244
3920 0.0927648 0.141044 0.0529942 0.286803
3925 0.147355 0.068024 0.083202 0.298581
3930 0.189444 0.0148587 0.108322 0.312624
3935 0.210731 -0.023213 0.121984 0.309502
3940 0.210087 -0.0558901 0.120336 0.274533
3945 0.191032 -0.0875784 0.104997 0.20845
3950 0.155667 -0.114251 0.0854896 0.126906
3955 0.104376 -0.129317 0.0719102 0.0469697
3960 0.041103 -0.132683 0.0666805 -0.0248991
3965 -0.0266749 -0.128889 0.0653698 -0.0901939
3970 -0.0912084 -0.119214 0.0626321 -0.14779
3975 -0.144257 -0.101815 0.0562712 -0.189801
3980 -0.180268 -0.0771765 0.0422317 -0.215213
3985 -0.198965 -0.0520574 0.0145927 -0.23643
3990 -0.204665 -0.0361181 -0.0266514 -0.267435
3995 -0.201357 -0.0330243 -0.0733673 -0.307748
4000 -0.184722 -0.0398241 -0.115624 -0.34017
4005 -0.147192 -0.0551393 -0.149117 -0.351448
4010 -0.0900325 -0.0798124 -0.173307 -0.343151
4015 -0.0229941 -0.110696 -0.184867 -0.318558
4020 0.043301 -0.137783 -0.180144 -0.274626
4025 0.101963 -0.151164 -0.162093 -0.211294
4030 0.150668 -0.148159 -0.141151 -0.138641
4035 0.188444 -0.132557 -0.130308 -0.0744214
4040 0.214285 -0.109577 -0.135859 -0.031152
4045 0.229195 -0.0824621 -0.149471 -0.00273818
4050 0.236627 -0.0544985 -0.153549 0.0285795
4055 0.23926 -0.0316553 -0.13381 0.0737949
4060 0.23743 -0.019657 -0.0877118 0.130061
4065 0.22672 -0.0183199 -0.0243145 0.184086
4070 0.200178 -0.019399 0.0411147 0.221893
4075 0.156799 -0.0142052 0.0918588 0.234453
4080 0.104374 0.000395733 0.117415 0.222185
4085 0.0537793 0.0224017 0.117972 0.194153
4090 0.0115085 0.0458879 0.100457 0.157853
4095 -0.021981 0.0663161 0.074339 0.118674
4100 -0.0487323 0.0834148 0.049756 0.0844385
4105 -0.0714847 0.0958289 0.0340326 0.0583768
4110 -0.0937071 0.0967879 0.0295556 0.0326364
4115 -0.117807 0.0784887 0.0317627 -0.00755613
4120 -0.142972 0.0406779 0.0314531 -0.0708405
4125 -0.166141 -0.00927725 0.0197721 -0.155647
4130 -0.183203 -0.0615773 -0.00738178 -0.252162
4135 -0.187366 -0.105384 -0.0478527 -0.340602
4140 -0.172722 -0.134466 -0.0949443 -0.402132
4145 -0.139336 -0.148631 -0.139833 -0.4278
4150 -0.0924073 -0.149478 -0.173467 -0.415352
4155 -0.0397227 -0.137365 -0.189241 -0.366328
4160 0.0106303 -0.11131 -0.183934 -0.284614
4165 0.0534098 -0.0694381 -0.157054 -0.173082
4170 0.0852138 -0.0112052 -0.110016 -0.0360072
4175 0.103395 0.0585019 -0.0514305 0.110466
4180 0.10706 0.130124 0.00253372 0.239717
4185 0.0965981 0.195048 0.0380431 0.32969
4190 0.0756951 0.247769 0.049117 0.372581
4195 0.052897 0.282788 0.0367845 0.372469
4200 0.0398203 0.293397 0.00855873 0.341776
4205 0.0459853 0.273421 -0.0216564 0.297749
4210 0.0712712 0.219438 -0.0377166 0.252992
4215 0.103734 0.13264 -0.0290798 0.207294
4220 0.124279 0.0212364 0.00528518 0.150801
4225 0.11568 -0.099501 0.0595381 0.0757175
4230 0.0712568 -0.211109 0.125906 -0.0139467
4235 -0.00294574 -0.295992 0.192517 -0.106421
4240 -0.0935683 -0.341546 0.241499 -0.193615
4245 -0.183611 -0.342995 0.257801 -0.268804
4250 -0.254263 -0.302325 0.239915 -0.316673
4255 -0.2915 -0.227777 0.199314 -0.319963
4260 -0.291541 -0.133508 0.151082 -0.273968
4265 -0.256723 -0.0343492 0.105577 -0.185495
4270 -0.193564 0.05983 0.0644435 -0.0692908
4275 -0.115495 0.143 0.026729 0.0542347
4280 -0.0378199 0.2095 -0.00143349 0.170247
4285 0.0284913 0.253558 -0.0123022 0.269747
4290 0.0767572 0.270814 -0.00750371 0.340068
4295 0.10159 0.261902 0.00312655 0.366618
4300 0.0993342 0.234127 0.00849945 0.341961
4305 0.06977 0.197606 0.00226844 0.269644
4310 0.0178502 0.160842 -0.0141466 0.164546
4315 -0.0458242 0.128852 -0.0332094 0.0498184
4320 -0.108129 0.10068 -0.0490388 -0.0564885
4325 -0.156995 0.0726151 -0.0614249 -0.145804
4330 -0.184361 0.0443525 -0.0744441 -0.214453
4335 -0.185448 0.0186512 -0.0925312 -0.259328
4340 -0.155729 -0.00251617 -0.114811 -0.273056
4345 -0.0939002 -0.0202218 -0.135434 -0.249556
4350 -0.0090648 -0.0382239 -0.147566 -0.194855
4355 0.0804169 -0.05944 -0.143934 -0.122957
4360 0.152299 -0.082478 -0.119735 -0.0499144
4365 0.186253 -0.10486 -0.0782621 0.00313088
4370 0.173881 -0.129293 -0.0301009 0.0144878
4375 0.1228 -0.162168 0.0130287 -0.0263394
4380 0.0518271 -0.201907 0.0426935 -0.107386
4385 -0.0166462 -0.233703 0.0558151 -0.194534
4390 -0.0619131 -0.24264 0.0536323 -0.250921
4395 -0.0711857 -0.225539 0.0407118 -0.256013
4400 -0.0460498 -0.18713 0.0246625 -0.208517
4405 0.00107679 -0.13197 0.0128213 -0.118072
4410 0.0572841 -0.060411 0.00910228 0.00597539
4415 0.111571 0.0243054 0.0126042 0.14848
4420 0.153392 0.108866 0.0190622 0.28132
4425 0.17431 0.177016 0.0258788 0.377205
4430 0.169221 0.220168 0.033803 0.423192
4435 0.136816 0.23988 0.0434235 0.420119
4440 0.0838381 0.245295 0.0516766 0.380809
4445 0.0288637 0.246549 0.053226 0.328638
4450 -0.00501017 0.247351 0.0443655 0.286706
4455 -0.00648931 0.243529 0.0273098 0.26435
4460 0.0167383 0.228845 0.0112754 0.256859
4465 0.0443898 0.201235 0.00589499 0.25152
4470 0.0556249 0.161583 0.0133316 0.230539
4475 0.0391748 0.110692 0.0284516 0.178319
4480 -0.00321761 0.0504829 0.0437427 0.091008
4485 -0.0604521 -0.0136756 0.0580687 -0.016059
4490 -0.118836 -0.0730109 0.0786 -0.113247
4495 -0.166587 -0.119796 0.111198 -0.175185
4500 -0.194443 -0.151608 0.152778 -0.193274
4505 -0.194512 -0.170054 0.192113 -0.172454
4510 -0.160656 -0.175512 0.216064 -0.120105
4515 -0.0940945 -0.166357 0.217566 -0.0428853
4520 -0.00923835 -0.142549 0.197688 0.045901
4525 0.0711376 -0.107013 0.159047 0.123172
4530 0.127579 -0.0666251 0.102498 0.163452
4535 0.150286 -0.0320755 0.0317338 0.149944
4540 0.139155 -0.0114926 -0.043328 0.084334
4545 0.100857 -0.00703849 -0.11247 -0.0186516
4550 0.0433772 -0.0182233 -0.169528 -0.144375
4555 -0.0259293 -0.0449111 -0.210209 -0.28105
4560 -0.0944038 -0.0847123 -0.226419 -0.405535
4565 -0.142528 -0.129306 -0.210809 -0.482643
4570 -0.154646 -0.165873 -0.169593 -0.490113
4575 -0.129136 -0.183442 -0.122532 -0.435111
4580 -0.0761482 -0.177206 -0.0877287 -0.341083
4585 -0.00906465 -0.146475 -0.07304 -0.228579
4590 0.063851 -0.0923142 -0.079073 -0.107536
4595 0.139173 -0.0190579 -0.103712 0.0164036
4600 0.211435 0.0614239 -0.14076 0.132099
4605 0.269993 0.132351 -0.180033 0.222311
4610 0.301202 0.180462 -0.210059 0.271605
4615 0.297008 0.202462 -0.22266 0.27681
4620 0.25872 0.207336 -0.215827 0.250229
4625 0.192669 0.20847 -0.19163 0.209509
4630 0.107021 0.211503 -0.151566 0.166958
4635 0.0136093 0.212877 -0.0962308 0.130256
4640 -0.0720181 0.206629 -0.029221 0.10539
4645 -0.139769 0.189061 0.0411868 0.0904793
4650 -0.191831 0.158995 0.104636 0.0718
4655 -0.234254 0.114707 0.153006 0.0334599
4660 -0.266091 0.0546524 0.183709 -0.0277295
4665 -0.282352 -0.0158648 0.198518 -0.0996988
4670 -0.281959 -0.0820207 0.199193 -0.164787
4675 -0.267885 -0.126713 0.186583 -0.208015
4680 -0.244261 -0.14121 0.162726 -0.222745
4685 -0.216324 -0.128537 0.128167 -0.216693
4690 -0.188752 -0.0966865 0.0789706 -0.206467
4695 -0.162996 -0.0523758 0.0114596 -0.203912
4700 -0.136286 -0.00149444 -0.0700571 -0.207838
4705 -0.103563 0.0492526 -0.154731 -0.209042
4710 -0.0628036 0.0921621 -0.230651 -0.201292
4715 -0.0165939 0.118832 -0.284483 -0.182245
4720 0.0314627 0.123076 -0.303734 -0.149196
4725 0.081355 0.104788 -0.282356 -0.0962132
4730 0.135323 0.0691132 -0.221812 -0.0173761
4735 0.188086 0.0205659 -0.129945 0.0787071
4740 0.224218 -0.0409096 -0.0191302 0.164178
4745 0.230286 -0.116489 0.0960065 0.209804
4750 0.204185 -0.199527 0.201401 0.206059
4755 0.153887 -0.274167 0.285525 0.165246
4760 0.0916535 -0.324848 0.338784 0.10559
4765 0.0268175 -0.3431 0.354871 0.038588
4770 -0.0323074 -0.328014 0.332784 -0.027537
4775 -0.0745953 -0.284922 0.276713 -0.0828041
4780 -0.0932618 -0.223068 0.194339 -0.12199
4785 -0.0889485 -0.154692 0.0998988 -0.143742
4790 -0.0637885 -0.093231 0.0138338 -0.143186
4795 -0.0205653 -0.0472749 -0.0473784 -0.115219
4800 0.0313346 -0.0187161 -0.07915 -0.0665314
4805 0.076411 -0.00484633 -0.0863941 -0.0148295
4810 0.101508 -0.00105393 -0.0772073 0.0232464
4815 0.102926 -0.00143203 -0.0605855 0.0409088
4820 0.0867184 0.00135947 -0.0457644 0.0423135
4825 0.0653252 0.012364 -0.0379098 0.0397794
4830 0.0510504 0.0327608 -0.0379115 0.0458996
4835 0.0502279 0.0608151 -0.0447399 0.066303
4840 0.0620202 0.0933701 -0.0558297 0.0995606
4845 0.0799812 0.127779 -0.0673965 0.140364
4850 0.0946802 0.161922 -0.0759454 0.180657
4855 0.0982612 0.193203 -0.0785493 0.212915
4860 0.0878571 0.21926 -0.0740442 0.233073
4865 0.0626235 0.238568 -0.0620294 0.239162
4870 0.0211267 0.25006 -0.0387177 0.232469
4875 -0.0361878 0.25468 0.00164435 0.220136
4880 -0.104381 0.257259 0.0572052 0.210083
4885 -0.17394 0.262257 0.118102 0.20642
4890 -0.231632 0.268373 0.171431 0.208172
4895 -0.265803 0.27102 0.205526 0.210743
4900 -0.271944 0.265892 0.211787 0.205735
4905 -0.252108 0.247166 0.184624 0.179681
4910 -0.210264 0.207927 0.125488 0.123152
4915 -0.148841 0.143282 0.0463101 0.040751
4920 -0.0706325 0.05549 -0.0353707 -0.0505131
4925 0.0166963 -0.0439086 -0.104672 -0.131884
4930 0.100281 -0.14017 -0.152498 -0.192387
4935 0.165877 -0.220115 -0.175143 -0.229381
4940 0.201552 -0.273207 -0.174239 -0.245894
4945 0.202104 -0.29692 -0.154341 -0.249157
4950 0.170736 -0.297183 -0.120884 -0.247331
4955 0.11813 -0.282993 -0.0833618 -0.248225
4960 0.0595388 -0.261143 -0.0562587 -0.257863
4965 0.00858391 -0.236268 -0.0507121 -0.278396
4970 -0.0296197 -0.214986 -0.0641829 -0.308789
4975 -0.058067 -0.201514 -0.0818437 -0.341425
4980 -0.0801814 -0.19163 -0.0899125 -0.361724
4985 -0.093999 -0.176953 -0.0870937 -0.358046
4990 -0.0983183 -0.149502 -0.0816346 -0.329455
4995 -0.0991246 -0.106774 -0.0796324 -0.285531
5000 -0.102527 -0.0557721 -0.0765507 -0.23485
5005 -0.105799 -0.00824098 -0.0573441 -0.171385
5010 -0.0999913 0.0258459 -0.00622063 -0.080366
5015 -0.0773494 0.0442882 0.0793181 0.0462569
5020 -0.0376212 0.0504198 0.182032 0.19483
5025 0.00944066 0.044775 0.27284 0.327056
5030 0.0525433 0.0224142 0.329947 0.404905
5035 0.0861999 -0.0209881 0.348751 0.413963
5040 0.108737 -0.0809143 0.332834 0.360656
5045 0.119286 -0.139999 0.283551 0.262837
5050 0.116757 -0.17329 0.2038 0.147267
5055 0.0987909 -0.162476 0.107192 0.0435064
5060 0.0629627 -0.105636 0.0137109 -0.0289624
5065 0.0128263 -0.0144275 -0.0636998 -0.0653011
5070 -0.0383668 0.0909181 -0.124037 -0.0714853
5075 -0.0743114 0.185735 -0.170913 -0.0594889
5080 -0.0845556 0.247252 -0.205161 -0.0424648
5085 -0.068565 0.264562 -0.226924 -0.0309269
5090 -0.0356414 0.239836 -0.242842 -0.0386477
5095 0.00125285 0.182116 -0.265751 -0.082383
5100 0.0325847 0.101914 -0.303103 -0.168604
5105 0.0556757 0.00797958 -0.348163 -0.284508
5110 0.0726362 -0.0921441 -0.38371 -0.403218
5115 0.0833234 -0.184762 -0.394696 -0.496135
5120 0.0845905 -0.249312 -0.374998 -0.53972
5125 0.077694 -0.26954 -0.325829 -0.517675
5130 0.0706604 -0.241927 -0.251354 -0.422621
5135 0.071496 -0.175459 -0.155275 -0.259238
5140 0.07959 -0.0835785 -0.0384539 -0.0424425
5145 0.087156 0.0225185 0.0974329 0.207107
5150 0.085234 0.131525 0.243426 0.460185
5155 0.067477 0.225672 0.382002 0.675151
5160 0.0336942 0.283737 0.491738 0.80917
5165 -0.012064 0.295645 0.555797 0.839379
5170 -0.0651178 0.27237 0.56986 0.777112
5175 -0.120773 0.23639 0.539918 0.655535
5180 -0.174326 0.204739 0.474989 0.505402
5185 -0.219548 0.179584 0.385021 0.345057
5190 -0.246828 0.150114 0.280659 0.183945
5195 -0.245638 0.105465 0.173019 0.0328463
5200 -0.209444 0.0451709 0.0738949 -0.0903781
5205 -0.141679 -0.0227129 -0.00534601 -0.169738
5210 -0.0562974 -0.0873109 -0.0564152 -0.200024
5215 0.0300822 -0.138526 -0.0760679 -0.184511
5220 0.10647 -0.168148 -0.0689301 -0.130609
5225 0.168 -0.168334 -0.0460088 -0.0463424
5230 0.213801 -0.135005 -0.01949 0.0593057
5235 0.246291 -0.0749515 0.000709628 0.172049
5240 0.266714 -0.00845922 0.0104973 0.268752
5245 0.271773 0.0391586 0.010026 0.320958
5250 0.257044 0.0505322 -0.000556322 0.30702
5255 0.222247 0.0231019 -0.0197608 0.225588
5260 0.171233 -0.0341021 -0.0414105 0.0957203
5265 0.114146 -0.109141 -0.057942 -0.0529369
